tag, ct, beta, theta, p, sigma, rho, epsilonA, epsilonI, lambda0, gammaA, gammaI, gammaD, cD, dD, dI, delta, S0, R0, Q0, E0, A0, I0, D0, day
CASES, Saudi_Arabia, 3.6243045934296006e-07, 0.1499147107801045, 0.016512953076264148, 0.14285714285714285, 0.12, 0.0016762759157795126, 0.10000166291145578, 0.011904761904761904, 0.14888561140002543, 0.1, 0.10000583908038932, 1.4, 0.0005440944442772987, 0.0007617322219882182, 0.0006428981629105213, 6012077.2251961, 0, 47124.6, 3.0, 1.2, 1.8, 1, 84
CASES, Mexico, 1.7668699176177068e-06, 0.15051313488779067, 0.03619999650083188, 0.14285714285714285, 0.12, 0.10002155613686355, 0.10649339045049877, 0.012345679012345678, 0.10000035141737919, 0.1, 0.10000039475556535, 1.4, 0.012245253529367546, 0.017143354941114564, 4.181773625455687e-05, 2469982.9470945206, 0, 44736.0, 6.0, 2.4, 3.6, 2, 81
CASES, China, 5.853475206994339e-06, 0.15999770763638338, 0.06172823977526399, 0.14285714285714285, 0.12, 0.199999259038362, 0.24592746547499494, 0.006666666666666667, 0.14994599450345075, 0.1, 0.14997444861969156, 1.4, 0.008752975948786046, 0.012254166328300464, 4.996003610813204e-16, 1432422.4890820202, 0, 50463.6, 81.0, 32.4, 48.6, 27, 150
CASES, Sao_Paulo, 2.272724379483808e-06, 0.15999999927527164, 0.11511802858984596, 0.14285714285714285, 0.12, 0.016565324691750927, 0.10000656170959467, 0.010869565217391304, 0.1265676661181623, 0.1, 0.10001593296186115, 1.4, 0.008110412367133562, 0.011354577313986987, 8.424775714277466e-07, 6283890.405512464, 0, 53689.799999999996, 3.0, 1.2, 1.8, 1, 92
CASES, Chile, 4.077014451425395e-06, 0.1336941696238258, 0.0010000000058872785, 0.14285714285714285, 0.12, 0.19998963950677934, 0.14783343199920385, 0.011764705882352941, 0.10000527266435928, 0.1, 0.10001225082584916, 1.4, 0.001032687149402553, 0.0014457620091635742, 0.0007784216903541363, 512259.29005404696, 0, 49373.4, 3.0, 1.2, 1.8, 1, 85
CASES, France, 6.453227312070367e-06, 0.15999084767610044, 0.0010011376274302217, 0.14285714285714285, 0.12, 0.036279890913901984, 0.2595965955869633, 0.008, 0.10000165437138045, 0.1, 0.1478298794394871, 1.4, 0.03608487607726482, 0.050518826508170744, 4.4956330186307625e-07, 446285.2755395804, 0, 87447.59999999999, 9.0, 3.5999999999999996, 5.4, 3, 125
CASES, Iran, 5.483152395370684e-06, 0.11029885240826412, 0.06804177644283776, 0.14285714285714285, 0.12, 0.12384375736454177, 0.3999171922201661, 0.010101010101010102, 0.1000115707802176, 0.1, 0.10118622835063754, 1.4, 0.005710585413716806, 0.007994819579203529, 0.0013021650194514622, 1135816.3124500297, 0, 84954.59999999999, 6.0, 2.4, 3.6, 2, 99
CASES, Peru, 5.702308096438281e-07, 0.13469649668273323, 0.06534075946510945, 0.14285714285714285, 0.12, 0.002684130597630874, 0.10000000037168809, 0.012195121951219513, 0.14999999973348832, 0.1, 0.1499990177773619, 1.4, 0.004528782824754268, 0.006340295954655974, 4.245131983560135e-05, 14386557.979026295, 0, 81543.0, 3.0, 1.2, 1.8, 1, 82
CASES, India, 9.395305526555032e-07, 0.13229209257196128, 0.011976095331771484, 0.14285714285714285, 0.12, 0.06235581211757871, 0.14775651877201762, 0.008403361344537815, 0.10000213603834414, 0.1, 0.10831176283972743, 1.4, 0.0031908596599966514, 0.004467203523995312, 6.033857413711985e-08, 2640541.339966242, 0, 94999.8, 3.0, 1.2, 1.8, 1, 119
CASES, Italy, 2.9767530263083476e-06, 0.15999998073875593, 0.01732716364752362, 0.14285714285714285, 0.12, 0.04265426164382119, 0.10000042095839316, 0.008403361344537815, 0.1000004122067885, 0.1, 0.10000036699330972, 1.4, 0.016697441457702387, 0.02337641804078334, 0.0002484994194071888, 1172316.5051249901, 0, 138683.4, 9.0, 3.5999999999999996, 5.4, 3, 119
CASES, Turkey, 9.969031183729665e-06, 0.1599999912547169, 0.03568134349841904, 0.14285714285714285, 0.12, 0.08536187095423228, 0.10000000214145328, 0.013157894736842105, 0.1000004885013876, 0.1, 0.10043782841490524, 1.4, 0.0028609149194463667, 0.004005280887224913, 0.009659265810814333, 373114.25437339576, 0, 95257.2, 3.0, 1.2, 1.8, 1, 76
CASES, Germany, 7.843309182819586e-06, 0.15273899564574783, 0.007964557074447567, 0.14285714285714285, 0.12, 0.07686644360752429, 0.1255588530762447, 0.00819672131147541, 0.10181734933350106, 0.1, 0.11964799044520641, 1.4, 0.005874629304488057, 0.00822448102628328, 2.431929560509083e-06, 475395.3641729827, 0, 107830.2, 3.0, 1.2, 1.8, 1, 122
CASES, Spain, 4.441828102061664e-06, 0.15999982646180105, 0.011740365620023473, 0.14285714285714285, 0.12, 0.021256126424292355, 0.3999646311584012, 0.008547008547008548, 0.10000019678689179, 0.1, 0.10902098925249776, 1.4, 0.014101679393607635, 0.019742351151050688, 2.220446049250313e-16, 1245794.8684733703, 0, 142061.4, 3.0, 1.2, 1.8, 1, 117
CASES, Brasil, 4.978041902703507e-07, 0.15759921423034767, 0.0026057111031769775, 0.14285714285714285, 0.12, 0.14108107042303808, 0.1005542001867979, 0.010869565217391304, 0.10636806943476469, 0.1, 0.10019841725718256, 1.4, 0.006640927870554988, 0.009297299018776982, 0.0004061983775960898, 3679996.4476395473, 0, 247092.59999999998, 3.0, 1.2, 1.8, 1, 92
CASES, Russia, 3.753122885752571e-06, 0.10000000028370433, 0.2571465765741814, 0.14285714285714285, 0.12, 0.15243818643006518, 0.1000000013328027, 0.00847457627118644, 0.10152618114226297, 0.1, 0.11194353373501191, 1.4, 0.0012112828101085518, 0.0016957959341519725, 0.0013193214344668913, 1839720.1756149689, 0, 222408.0, 6.0, 2.4, 3.6, 2, 118
CASES, United_Kingdom, 4.2720069301392944e-08, 0.15999999929314485, 0.02222144611636347, 0.14285714285714285, 0.12, 6.135004482210605e-09, 0.1000104591524698, 0.008403361344537815, 0.14995797829211646, 0.1, 0.1499999999923764, 1.4, 0.024453825396964137, 0.03423535555574979, 8.688921986665932e-05, 61329616.00938038, 0, 160344.0, 6.0, 2.4, 3.6, 2, 119
CASES, Brazil, 3.85536659962229e-07, 0.15999492274489618, 0.001000000091144736, 0.14285714285714285, 0.12, 0.019570151935208335, 0.10744595543211048, 0.010752688172043012, 0.10155520803527605, 0.1, 0.1044263505777969, 1.4, 0.006921145871919707, 0.009689604220687589, 0.0035510059586961185, 3192319.4376550093, 0, 247092.59999999998, 3.0, 1.2, 1.8, 1, 93
CASES, Canada, 6.845939164956727e-07, 0.15999977231399676, 0.022995162027511413, 0.14285714285714285, 0.12, 7.072662455698265e-11, 0.10000061353061059, 0.008064516129032258, 0.14999931619836726, 0.1, 0.12529559782822997, 1.4, 0.010497810575628546, 0.014696934805879963, 1.8304188986073555e-05, 5709680.634546792, 0, 52504.799999999996, 3.0, 1.2, 1.8, 1, 124
CASES, United_States_of_America, 1.6785526126337937e-07, 0.15999976764444507, 0.08532171536590032, 0.14285714285714285, 0.12, 0.004218107903025725, 0.10000326988209171, 0.007751937984496124, 0.10000028656297884, 0.1, 0.10000459078753335, 1.4, 0.006279910989109301, 0.00879187538475302, 5.551115123125783e-17, 87252624.40091431, 0, 1019959.7999999999, 3.0, 1.2, 1.8, 1, 129
