tag,ct,beta,theta,p,sigma,rho,epsilonA,epsilonI,lambda0,gammaA,gammaI,gammaD,cD,dD,dI,delta,S0,R0,Q0,E0,A0,I0,D0,day
CASES,Brasil,1.1178956142127472e-06,0.15789073419578462,0.0010000295782518762,0.14285714285714285,0.12,0.10013622306471548,0.13730009216729352,0.010204081632653059,0.10000049508061158,0.1,0.10016649439552844,1.4,0.005961827256547495,0.008346558159166493,0.00020962610969660345,1718593.1500743898,0,333229.8,3.0,1.2,1.8,1,98
CASES,Brazil,8.571548754407809e-07,0.15127558669701724,0.0010009983074031584,0.14285714285714285,0.12,0.1784061902126068,0.11521212972045107,0.010101010101010102,0.1000154333618878,0.1,0.10011824629775601,1.4,0.0059589555695017185,0.008342537797302407,0.00027402419022237723,2256812.9440795267,0,333229.8,3.0,1.2,1.8,1,99
CASES,Bulgaria,9.980648078037747e-06,0.10000139591741984,0.3232369931711713,0.14285714285714285,0.12,0.04312825379241928,0.39990708826028004,0.011627906976744186,0.108757582574971,0.1,0.10127621772508223,1.4,0.006091802569929759,0.008528523597901662,0.0001584015199246891,626779.544703831,0,1522.8,6.0,2.4,3.6,2,86
CASES,Burkina_Faso,9.999992661260367e-06,0.12880494107848653,0.3299995993999895,0.14285714285714285,0.12,0.1999994766845036,0.39999975575220303,0.012048192771084338,0.1382927946119246,0.1,0.10013917395946896,1.4,0.006394429180544404,0.008952200852762165,0.0014256833984399586,18088.373271505177,0,529.8,6.0,2.4,3.6,2,83
CASES,Cameroon,9.988913225040007e-06,0.1301187873709558,0.0010000000000000182,0.14285714285714285,0.12,0.126437185569807,0.10000023452809127,0.012048192771084338,0.10000018814924573,0.1,0.1000061906589507,1.4,0.003132535337790155,0.0043855494729062175,0.0053273462573198965,116918.26267218054,0,3951.0,3.0,1.2,1.8,1,83
CASES,Canada,2.6928578645364257e-06,0.14419641643153305,0.019251315048448247,0.14285714285714285,0.12,0.013759023115280513,0.10000047475649944,0.007692307692307694,0.10000017662849636,0.1,0.14988565937728798,1.4,0.013039438745177222,0.018255214243248108,5.551115123125783e-17,1398847.478873631,0,55439.4,3.0,1.2,1.8,1,130
CASES,Cape_Verde,9.999994988765594e-06,0.15999999489695824,0.022534272616386804,0.14285714285714285,0.12,0.002831399131118651,0.10000269572643684,0.013333333333333334,0.1000000060795693,0.1,0.10015806659007452,1.4,0.0010863130866602443,0.001520838321324342,0.0043392660790811935,43693.43535546406,0,279.6,6.0,2.4,3.6,2,75
CASES,Cases_on_an_international_conveyance_Japan,9.991812639837153e-06,0.1599757139854745,0.3299999956965501,0.14285714285714285,0.12,0.09303198624569553,0.399952948784701,0.03571428571428571,0.1014664121420262,0.1,0.1000038318692927,1.4,0.0010160040973658184,0.0014224057363121454,0.7195680334953216,1151.5744768576492,0,417.6,30.0,12.0,18.0,10,28
CASES,Ceara,1.136946127215916e-06,0.1599999224896006,0.030477446870099213,0.14285714285714285,0.12,0.1892622184676061,0.3748308318590169,0.01282051282051282,0.14999999999437352,0.1,0.14999980717527506,1.4,0.010334917835064369,0.014468884969090113,6.417055775642665e-11,5176670.305836267,0,31843.8,15.0,6.0,9.0,5,78
CASES,Central_African_Republic,9.999871724553482e-06,0.1599999450492221,0.001000032428236181,0.14285714285714285,0.12,6.512388528445712e-08,0.10000007523531476,0.0125,0.10000118366191244,0.1,0.1082941672831178,1.4,0.00037055318146490265,0.0005187744540508637,0.0008118033651760004,147663.20531745185,0,703.8,3.0,1.2,1.8,1,80
CASES,Chad,9.999791003368885e-06,0.15999988230078624,0.023969762874321118,0.14285714285714285,0.12,6.024674092941496e-11,0.1000410825912912,0.013157894736842105,0.14999906626360715,0.1,0.1499300302322763,1.4,0.013426569871547129,0.018797197820165985,0.00029930538892741776,226878.198530302,0,481.8,3.0,1.2,1.8,1,76
CASES,Chile,6.316432945347148e-06,0.10001305464335812,0.011189140626114156,0.14285714285714285,0.12,0.1999994616844968,0.16653271958242308,0.01098901098901099,0.100193762775817,0.1,0.10138862592434032,1.4,0.0011204830564114335,0.0015686762789760072,7.003036954678077e-05,627063.7355225643,0,65211.6,3.0,1.2,1.8,1,91
CASES,China,8.436197359719711e-06,0.1599977669265067,0.05650050460063673,0.14285714285714285,0.12,0.10031798725439756,0.1877295632050712,0.00641025641025641,0.14999993029470127,0.1,0.1498282167527441,1.4,0.008752572714446467,0.012253601800225054,2.5005497672481173e-11,896388.3495005773,0,50495.4,81.0,32.4,48.6,27,156
CASES,Colombia,1.956291960711593e-06,0.15204487915863696,0.001000000002104611,0.14285714285714285,0.12,0.19989089239274893,0.10004179771073572,0.011764705882352941,0.10000208437920442,0.1,0.1000016385764468,1.4,0.003273476944057709,0.004582867721680792,0.0020434551819199518,722811.2514436577,0,19099.8,3.0,1.2,1.8,1,85
CASES,Congo,9.999994213262096e-06,0.10002978330322244,0.008435768240917123,0.14285714285714285,0.12,0.1999949892706661,0.2720518376805843,0.0125,0.1000129698083159,0.1,0.10521884564077756,1.4,0.0035607054362361275,0.004984987610730578,0.002293719314976961,27103.2507414116,0,366.6,3.0,1.2,1.8,1,80
CASES,Cote_dIvoire,8.808660963556163e-06,0.13511677616903628,0.13986556713568454,0.14285714285714285,0.12,0.001317413996765604,0.3999999999826193,0.012195121951219513,0.10521438427075966,0.1,0.12916358187855725,1.4,0.0014250746245377426,0.0019951044743528397,0.00020746956066386435,819376.5287067194,0,1814.4,3.0,1.2,1.8,1,82
CASES,Croatia,9.98572068099115e-06,0.12648891601675896,0.0817513005251339,0.14285714285714285,0.12,0.057156124915024566,0.13087751261920813,0.010416666666666666,0.10000585023500563,0.1,0.1000031127500106,1.4,0.0048064958531269675,0.006729094194377753,0.048935183681646455,5195.433217324451,0,1347.6,3.0,1.2,1.8,1,96
CASES,Czechia,4.99380450612647e-06,0.15948412754306854,0.07129165642493179,0.14285714285714285,0.12,0.024987279265602468,0.36779039035772265,0.010638297872340424,0.10000010742011964,0.1,0.10226899615520446,1.4,0.003653676115267232,0.005115146561374124,0.057338484468337884,30422.542495218164,0,5618.4,9.0,3.6,5.4,3,94
CASES,Democratic_Republic_of_the_Congo,9.999999990497413e-06,0.15999939925866266,0.0010052128616466767,0.14285714285714285,0.12,0.09721944065485624,0.1000001067345284,0.012048192771084338,0.10000127921180137,0.1,0.1009648089603994,1.4,0.0022346960483088704,0.0031285744676324183,0.0019465950662888032,122686.31134147092,0,1995.0,3.0,1.2,1.8,1,83
CASES,Denmark,9.999999659705476e-06,0.15999999040717156,0.018214760258807645,0.14285714285714285,0.12,0.004236769126734629,0.12272666053761246,0.010204081632653059,0.10000034112446092,0.1,0.1106456704114407,1.4,0.005753495502836257,0.008054893703970759,0.034378089977020465,125070.04066012688,0,7040.4,3.0,1.2,1.8,1,98
CASES,Distrito_Federal,9.98017970678421e-06,0.15999999957797367,0.0010000000069446792,0.14285714285714285,0.12,0.1759811888745515,0.1000000029012325,0.0064516129032258064,0.100001154935398,0.1,0.10100770922662723,1.4,0.0016137164485163845,0.002259203027922939,0.00016889212237902745,133504.25194899595,0,6753.5999999999985,3.0,1.2,1.8,1,155
CASES,Djibouti,9.9996435704088e-06,0.15999999754012112,0.07281077549586487,0.14285714285714285,0.12,0.037873146236054894,0.1000000477625853,0.012987012987012988,0.10000000008245004,0.1,0.1000856852983104,1.4,0.0006665269399194888,0.000933137715887284,7.994102607689069e-05,426383.69796329294,0,2267.4,3.0,1.2,1.8,1,77
CASES,Dominican_Republic,2.256927964653044e-06,0.1140379151729511,0.0017338136295799484,0.14285714285714285,0.12,0.05886070309780225,0.2549557378886512,0.011764705882352941,0.1000234948711899,0.1,0.128647195609407,1.4,0.003843668024531218,0.005381135234343705,0.01593454850695475,362605.26588963607,0,10651.2,3.0,1.2,1.8,1,85
CASES,Ecuador,5.166079067384655e-06,0.15999999744989807,0.001000000183947567,0.14285714285714285,0.12,4.622043432505052e-05,0.3999998567101583,0.011111111111111113,0.10000001464561978,0.1,0.1499996615008929,1.4,0.013946852992213049,0.01952559418909827,0.008724557033543467,424679.73048799,0,24248.4,3.0,1.2,1.8,1,90
CASES,Egypt,8.565436663767704e-06,0.13603938664870244,0.015559193626037063,0.14285714285714285,0.12,0.09965193041029503,0.12105341211002844,0.009433962264150943,0.10000498943601284,0.1,0.10023907165798714,1.4,0.0039817060634421714,0.0055743884888190395,4.773959005888173e-15,361991.9448935907,0,16521.6,3.0,1.2,1.8,1,106
CASES,El_Salvador,9.99999999202198e-06,0.15999999970096984,0.011911755553033906,0.14285714285714285,0.12,2.6826318944017665e-13,0.29812854916908144,0.012987012987012988,0.12481040894305433,0.1,0.1494768835072521,1.4,0.0028127370552439913,0.003937831877341588,0.00144193212551752,175319.12958332882,0,1591.8,3.0,1.2,1.8,1,77
CASES,Equatorial_Guinea,2.189138801808314e-06,0.15999999832888,0.03312489965190825,0.14285714285714285,0.12,3.090768752045392e-11,0.10000012533650156,0.012345679012345678,0.14999999350423432,0.1,0.14999995872782335,1.4,0.0013910351659458119,0.001947449232324136,3.804596601914012e-05,1292281.598048105,0,783.6,3.0,1.2,1.8,1,81
CASES,Espirito_Santo,9.999996946780375e-06,0.159999748986644,0.003451497087880469,0.14285714285714285,0.12,0.04587829541827411,0.1000003575412129,0.011235955056179777,0.10000022729468634,0.1,0.1000985679405043,1.4,0.004587937399909909,0.006423112359873873,0.001101669246694692,148136.7734464508,0,9090.6,3.0,1.2,1.8,1,89
CASES,Estonia,9.999799968754483e-06,0.15999812936147995,0.09061266856279672,0.14285714285714285,0.12,0.002439606379413461,0.11540114593886967,0.010869565217391304,0.14863895674446448,0.1,0.10000193568216777,1.4,0.0037736579502704814,0.005283121130378674,0.08114739046435382,23347.91265419709,0,1122.0,3.0,1.2,1.8,1,92
CASES,Ethiopia,7.584937009522297e-06,0.15999997889037132,0.0010000000223527488,0.14285714285714285,0.12,0.010706232548406348,0.1001837334449778,0.012195121951219513,0.10000049329339086,0.1,0.10000011081661328,1.4,0.0010526327454380344,0.001473685843613248,0.0002279375848337484,186787.010213054,0,806.4,3.0,1.2,1.8,1,82
CASES,Finland,9.997030601287694e-06,0.15999156066751308,0.0017043794733689473,0.14285714285714285,0.12,0.00022473504451060445,0.10000093241492196,0.008196721311475409,0.10003846358161404,0.1,0.14996654569119067,1.4,0.007307643462948228,0.010230700848127518,0.0063538545922229295,135401.6744131623,0,4132.2,3.0,1.2,1.8,1,122
CASES,Gabon,8.987364335014599e-07,0.1599999939537985,0.015472903054360262,0.14285714285714285,0.12,3.677679919711352e-07,0.10000181963504944,0.012195121951219513,0.12255246591067215,0.1,0.14522990300670446,1.4,0.0010436931585102727,0.0014611704219143814,6.40801132801294e-05,2119274.3360341783,0,1681.8,3.0,1.2,1.8,1,82
CASES,Georgia,9.998299130245184e-06,0.15970178121127926,0.09692068870752613,0.14285714285714285,0.12,0.15320139419668588,0.1000000013926724,0.010526315789473684,0.10000287571130292,0.1,0.10026884126220284,1.4,0.0016562832737085605,0.0023187965831919844,0.0010239689951647146,20695.848114742166,0,480.0,3.0,1.2,1.8,1,95
CASES,Germany,9.766503634321053e-06,0.14954806430210235,0.005309092748210594,0.14285714285714285,0.12,0.12403204346381967,0.10657764345644244,0.0078125,0.10000286140867837,0.1,0.1004919439263118,1.4,0.0049436863203326,0.00692116084846564,1.3438896711737147e-05,347150.29036349076,0,109422.0,3.0,1.2,1.8,1,128
CASES,Ghana,9.999983742327845e-06,0.15999999989900304,0.006976063286900189,0.14285714285714285,0.12,0.0022360210091273204,0.100083359394813,0.012195121951219513,0.10000127756516247,0.1,0.14684597187786064,1.4,0.0006756443796293383,0.0009459021314810736,0.006788910950878968,159335.8350022696,0,4978.2,6.0,2.4,3.6,2,82
CASES,Goias,9.988583723491587e-06,0.1599985200109448,0.001005837040677593,0.14285714285714285,0.12,0.09058261211045282,0.10000259154291356,0.012195121951219513,0.100001826898076,0.1,0.10000780364237412,1.4,0.003573397621864291,0.005002756670610007,0.0010528771206654297,132639.19628146294,0,2626.2,9.0,3.6,5.4,3,82
CASES,Greece,9.999971507978484e-06,0.15966850995780454,0.19519910997572174,0.14285714285714285,0.12,0.07089586757790471,0.10000013531561748,0.010416666666666666,0.10006033242452136,0.1,0.10018801029741514,1.4,0.006547518745249109,0.009166526243348752,0.03664808941634812,5924.242474460741,0,1750.8,3.0,1.2,1.8,1,96
CASES,Guatemala,9.998590285070453e-06,0.1599487923366196,0.001000007410376111,0.14285714285714285,0.12,0.026789122359680367,0.10037611266458543,0.012345679012345678,0.100013155167167,0.1,0.10046175654201356,1.4,0.002261906654707609,0.003166669316590653,0.0016257188519720467,139921.48074520752,0,3351.6,3.0,1.2,1.8,1,81
CASES,Guinea,9.999999534928463e-06,0.1599999998714325,0.029128538082787987,0.14285714285714285,0.12,0.005761442475382328,0.10000172179295956,0.012345679012345678,0.1233670634916678,0.1,0.10000002624471116,1.4,0.000601936823770834,0.0008427115532791675,0.003031150130387794,156464.81863757785,0,2306.4,3.0,1.2,1.8,1,81
CASES,Guinea_Bissau,9.99996723001136e-06,0.15989877299614574,0.02816362286704137,0.14285714285714285,0.12,0.04021427928083668,0.1000014745305172,0.014492753623188406,0.10001245325809632,0.1,0.14193790275381846,1.4,0.0008531203771829809,0.0011943685280561733,0.0012225954570931339,93676.26209227204,0,803.4,6.0,2.4,3.6,2,69
