,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
9871,18/04/2020,18,4,2020,4,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9872,17/04/2020,17,4,2020,3,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9873,16/04/2020,16,4,2020,3,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9874,15/04/2020,15,4,2020,1,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9875,14/04/2020,14,4,2020,0,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9876,13/04/2020,13,4,2020,1,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9877,12/04/2020,12,4,2020,3,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9878,11/04/2020,11,4,2020,0,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9879,10/04/2020,10,4,2020,2,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9880,09/04/2020,9,4,2020,0,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9881,08/04/2020,8,4,2020,0,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9882,07/04/2020,7,4,2020,15,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9883,06/04/2020,6,4,2020,0,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9884,05/04/2020,5,4,2020,3,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9885,04/04/2020,4,4,2020,6,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9886,03/04/2020,3,4,2020,0,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9887,02/04/2020,2,4,2020,1,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9888,01/04/2020,1,4,2020,6,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9889,31/03/2020,31,3,2020,0,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9890,30/03/2020,30,3,2020,0,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9891,29/03/2020,29,3,2020,0,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9892,28/03/2020,28,3,2020,0,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9893,27/03/2020,27,3,2020,2,0.0,Guinea_Bissau,GW,GNB,1920917,Africa
9894,20/06/2020,20,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9895,19/06/2020,19,6,2020,12,0.0,Guyana,GY,GUY,782775,America
9896,18/06/2020,18,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9897,17/06/2020,17,6,2020,12,0.0,Guyana,GY,GUY,782775,America
9898,16/06/2020,16,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9899,15/06/2020,15,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9900,14/06/2020,14,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9901,13/06/2020,13,6,2020,1,0.0,Guyana,GY,GUY,782775,America
9902,12/06/2020,12,6,2020,2,0.0,Guyana,GY,GUY,782775,America
9903,11/06/2020,11,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9904,10/06/2020,10,6,2020,2,0.0,Guyana,GY,GUY,782775,America
9905,09/06/2020,9,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9906,08/06/2020,8,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9907,07/06/2020,7,6,2020,1,0.0,Guyana,GY,GUY,782775,America
9908,06/06/2020,6,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9909,05/06/2020,5,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9910,04/06/2020,4,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9911,03/06/2020,3,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9912,02/06/2020,2,6,2020,0,0.0,Guyana,GY,GUY,782775,America
9913,01/06/2020,1,6,2020,1,0.0,Guyana,GY,GUY,782775,America
9914,31/05/2020,31,5,2020,2,1.0,Guyana,GY,GUY,782775,America
9915,30/05/2020,30,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9916,29/05/2020,29,5,2020,11,0.0,Guyana,GY,GUY,782775,America
9917,28/05/2020,28,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9918,27/05/2020,27,5,2020,2,0.0,Guyana,GY,GUY,782775,America
9919,26/05/2020,26,5,2020,2,1.0,Guyana,GY,GUY,782775,America
9920,25/05/2020,25,5,2020,8,0.0,Guyana,GY,GUY,782775,America
9921,24/05/2020,24,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9922,23/05/2020,23,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9923,22/05/2020,22,5,2020,2,0.0,Guyana,GY,GUY,782775,America
9924,21/05/2020,21,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9925,20/05/2020,20,5,2020,1,0.0,Guyana,GY,GUY,782775,America
9926,19/05/2020,19,5,2020,7,0.0,Guyana,GY,GUY,782775,America
9927,18/05/2020,18,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9928,17/05/2020,17,5,2020,1,0.0,Guyana,GY,GUY,782775,America
9929,16/05/2020,16,5,2020,3,0.0,Guyana,GY,GUY,782775,America
9930,15/05/2020,15,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9931,14/05/2020,14,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9932,13/05/2020,13,5,2020,4,0.0,Guyana,GY,GUY,782775,America
9933,12/05/2020,12,5,2020,5,0.0,Guyana,GY,GUY,782775,America
9934,11/05/2020,11,5,2020,7,0.0,Guyana,GY,GUY,782775,America
9935,10/05/2020,10,5,2020,3,0.0,Guyana,GY,GUY,782775,America
9936,09/05/2020,9,5,2020,1,0.0,Guyana,GY,GUY,782775,America
9937,08/05/2020,8,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9938,07/05/2020,7,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9939,06/05/2020,6,5,2020,1,1.0,Guyana,GY,GUY,782775,America
9940,05/05/2020,5,5,2020,10,0.0,Guyana,GY,GUY,782775,America
9941,04/05/2020,4,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9942,03/05/2020,3,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9943,02/05/2020,2,5,2020,0,0.0,Guyana,GY,GUY,782775,America
9944,01/05/2020,1,5,2020,4,1.0,Guyana,GY,GUY,782775,America
9945,30/04/2020,30,4,2020,3,0.0,Guyana,GY,GUY,782775,America
9946,29/04/2020,29,4,2020,1,0.0,Guyana,GY,GUY,782775,America
9947,28/04/2020,28,4,2020,0,0.0,Guyana,GY,GUY,782775,America
9948,27/04/2020,27,4,2020,0,0.0,Guyana,GY,GUY,782775,America
9949,26/04/2020,26,4,2020,1,0.0,Guyana,GY,GUY,782775,America
9950,25/04/2020,25,4,2020,3,1.0,Guyana,GY,GUY,782775,America
9951,24/04/2020,24,4,2020,3,0.0,Guyana,GY,GUY,782775,America
9952,23/04/2020,23,4,2020,0,0.0,Guyana,GY,GUY,782775,America
9953,22/04/2020,22,4,2020,1,0.0,Guyana,GY,GUY,782775,America
9954,21/04/2020,21,4,2020,1,0.0,Guyana,GY,GUY,782775,America
9955,20/04/2020,20,4,2020,2,0.0,Guyana,GY,GUY,782775,America
9956,19/04/2020,19,4,2020,0,1.0,Guyana,GY,GUY,782775,America
9957,18/04/2020,18,4,2020,6,0.0,Guyana,GY,GUY,782775,America
9958,17/04/2020,17,4,2020,2,0.0,Guyana,GY,GUY,782775,America
9959,16/04/2020,16,4,2020,7,0.0,Guyana,GY,GUY,782775,America
9960,15/04/2020,15,4,2020,1,0.0,Guyana,GY,GUY,782775,America
9961,14/04/2020,14,4,2020,2,0.0,Guyana,GY,GUY,782775,America
9962,13/04/2020,13,4,2020,0,0.0,Guyana,GY,GUY,782775,America
9963,12/04/2020,12,4,2020,5,0.0,Guyana,GY,GUY,782775,America
9964,11/04/2020,11,4,2020,3,0.0,Guyana,GY,GUY,782775,America
9965,10/04/2020,10,4,2020,0,0.0,Guyana,GY,GUY,782775,America
9966,09/04/2020,9,4,2020,4,1.0,Guyana,GY,GUY,782775,America
9967,08/04/2020,8,4,2020,2,0.0,Guyana,GY,GUY,782775,America
9968,07/04/2020,7,4,2020,2,1.0,Guyana,GY,GUY,782775,America
9969,06/04/2020,6,4,2020,5,0.0,Guyana,GY,GUY,782775,America
9970,05/04/2020,5,4,2020,1,0.0,Guyana,GY,GUY,782775,America
9971,04/04/2020,4,4,2020,4,0.0,Guyana,GY,GUY,782775,America
9972,03/04/2020,3,4,2020,0,0.0,Guyana,GY,GUY,782775,America
9973,02/04/2020,2,4,2020,7,2.0,Guyana,GY,GUY,782775,America
9974,01/04/2020,1,4,2020,4,1.0,Guyana,GY,GUY,782775,America
9975,31/03/2020,31,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9976,30/03/2020,30,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9977,29/03/2020,29,3,2020,3,0.0,Guyana,GY,GUY,782775,America
9978,28/03/2020,28,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9979,27/03/2020,27,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9980,26/03/2020,26,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9981,25/03/2020,25,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9982,24/03/2020,24,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9983,23/03/2020,23,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9984,22/03/2020,22,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9985,21/03/2020,21,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9986,20/03/2020,20,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9987,19/03/2020,19,3,2020,1,0.0,Guyana,GY,GUY,782775,America
9988,18/03/2020,18,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9989,17/03/2020,17,3,2020,0,0.0,Guyana,GY,GUY,782775,America
9990,16/03/2020,16,3,2020,3,0.0,Guyana,GY,GUY,782775,America
9991,13/03/2020,13,3,2020,1,1.0,Guyana,GY,GUY,782775,America
9992,20/06/2020,20,6,2020,64,3.0,Haiti,HT,HTI,11263079,America
9993,19/06/2020,19,6,2020,228,2.0,Haiti,HT,HTI,11263079,America
9994,18/06/2020,18,6,2020,141,2.0,Haiti,HT,HTI,11263079,America
9995,17/06/2020,17,6,2020,106,4.0,Haiti,HT,HTI,11263079,America
9996,16/06/2020,16,6,2020,132,3.0,Haiti,HT,HTI,11263079,America
9997,15/06/2020,15,6,2020,144,3.0,Haiti,HT,HTI,11263079,America
9998,14/06/2020,14,6,2020,224,6.0,Haiti,HT,HTI,11263079,America
9999,13/06/2020,13,6,2020,0,0.0,Haiti,HT,HTI,11263079,America
10000,12/06/2020,12,6,2020,145,6.0,Haiti,HT,HTI,11263079,America
10001,11/06/2020,11,6,2020,134,2.0,Haiti,HT,HTI,11263079,America
10002,10/06/2020,10,6,2020,124,2.0,Haiti,HT,HTI,11263079,America
10003,09/06/2020,9,6,2020,204,3.0,Haiti,HT,HTI,11263079,America
10004,08/06/2020,8,6,2020,262,1.0,Haiti,HT,HTI,11263079,America
10005,07/06/2020,7,6,2020,148,0.0,Haiti,HT,HTI,11263079,America
10006,06/06/2020,6,6,2020,284,0.0,Haiti,HT,HTI,11263079,America
10007,05/06/2020,5,6,2020,0,0.0,Haiti,HT,HTI,11263079,America
10008,04/06/2020,4,6,2020,133,2.0,Haiti,HT,HTI,11263079,America
10009,03/06/2020,3,6,2020,281,3.0,Haiti,HT,HTI,11263079,America
10010,02/06/2020,2,6,2020,102,1.0,Haiti,HT,HTI,11263079,America
10011,01/06/2020,1,6,2020,259,3.0,Haiti,HT,HTI,11263079,America
10012,31/05/2020,31,5,2020,281,6.0,Haiti,HT,HTI,11263079,America
10013,30/05/2020,30,5,2020,141,0.0,Haiti,HT,HTI,11263079,America
10014,29/05/2020,29,5,2020,123,1.0,Haiti,HT,HTI,11263079,America
10015,28/05/2020,28,5,2020,146,1.0,Haiti,HT,HTI,11263079,America
10016,27/05/2020,27,5,2020,111,2.0,Haiti,HT,HTI,11263079,America
10017,26/05/2020,26,5,2020,105,4.0,Haiti,HT,HTI,11263079,America
10018,25/05/2020,25,5,2020,93,1.0,Haiti,HT,HTI,11263079,America
10019,24/05/2020,24,5,2020,53,1.0,Haiti,HT,HTI,11263079,America
10020,23/05/2020,23,5,2020,78,0.0,Haiti,HT,HTI,11263079,America
10021,22/05/2020,22,5,2020,138,3.0,Haiti,HT,HTI,11263079,America
10022,21/05/2020,21,5,2020,0,0.0,Haiti,HT,HTI,11263079,America
10023,20/05/2020,20,5,2020,63,1.0,Haiti,HT,HTI,11263079,America
10024,19/05/2020,19,5,2020,77,1.0,Haiti,HT,HTI,11263079,America
10025,18/05/2020,18,5,2020,98,0.0,Haiti,HT,HTI,11263079,America
10026,17/05/2020,17,5,2020,48,0.0,Haiti,HT,HTI,11263079,America
10027,16/05/2020,16,5,2020,37,0.0,Haiti,HT,HTI,11263079,America
10028,15/05/2020,15,5,2020,39,2.0,Haiti,HT,HTI,11263079,America
10029,14/05/2020,14,5,2020,15,0.0,Haiti,HT,HTI,11263079,America
10030,13/05/2020,13,5,2020,10,2.0,Haiti,HT,HTI,11263079,America
10031,12/05/2020,12,5,2020,27,1.0,Haiti,HT,HTI,11263079,America
10032,11/05/2020,11,5,2020,31,3.0,Haiti,HT,HTI,11263079,America
10033,10/05/2020,10,5,2020,5,0.0,Haiti,HT,HTI,11263079,America
10034,09/05/2020,9,5,2020,17,0.0,Haiti,HT,HTI,11263079,America
10035,08/05/2020,8,5,2020,21,0.0,Haiti,HT,HTI,11263079,America
10036,07/05/2020,7,5,2020,7,0.0,Haiti,HT,HTI,11263079,America
10037,06/05/2020,6,5,2020,1,1.0,Haiti,HT,HTI,11263079,America
10038,05/05/2020,5,5,2020,15,3.0,Haiti,HT,HTI,11263079,America
10039,04/05/2020,4,5,2020,0,0.0,Haiti,HT,HTI,11263079,America
10040,03/05/2020,3,5,2020,0,0.0,Haiti,HT,HTI,11263079,America
10041,02/05/2020,2,5,2020,4,0.0,Haiti,HT,HTI,11263079,America
10042,01/05/2020,1,5,2020,5,2.0,Haiti,HT,HTI,11263079,America
10043,30/04/2020,30,4,2020,0,0.0,Haiti,HT,HTI,11263079,America
10044,29/04/2020,29,4,2020,0,0.0,Haiti,HT,HTI,11263079,America
10045,28/04/2020,28,4,2020,4,0.0,Haiti,HT,HTI,11263079,America
10046,27/04/2020,27,4,2020,0,0.0,Haiti,HT,HTI,11263079,America
10047,26/04/2020,26,4,2020,0,1.0,Haiti,HT,HTI,11263079,America
10048,25/04/2020,25,4,2020,0,0.0,Haiti,HT,HTI,11263079,America
10049,24/04/2020,24,4,2020,10,1.0,Haiti,HT,HTI,11263079,America
10050,23/04/2020,23,4,2020,4,0.0,Haiti,HT,HTI,11263079,America
10051,22/04/2020,22,4,2020,1,1.0,Haiti,HT,HTI,11263079,America
10052,21/04/2020,21,4,2020,10,0.0,Haiti,HT,HTI,11263079,America
10053,20/04/2020,20,4,2020,3,0.0,Haiti,HT,HTI,11263079,America
10054,19/04/2020,19,4,2020,0,0.0,Haiti,HT,HTI,11263079,America
10055,18/04/2020,18,4,2020,1,0.0,Haiti,HT,HTI,11263079,America
10056,17/04/2020,17,4,2020,2,0.0,Haiti,HT,HTI,11263079,America
10057,16/04/2020,16,4,2020,1,0.0,Haiti,HT,HTI,11263079,America
10058,15/04/2020,15,4,2020,0,0.0,Haiti,HT,HTI,11263079,America
10059,14/04/2020,14,4,2020,7,0.0,Haiti,HT,HTI,11263079,America
10060,13/04/2020,13,4,2020,0,1.0,Haiti,HT,HTI,11263079,America
10061,12/04/2020,12,4,2020,2,0.0,Haiti,HT,HTI,11263079,America
10062,11/04/2020,11,4,2020,1,0.0,Haiti,HT,HTI,11263079,America
10063,10/04/2020,10,4,2020,3,1.0,Haiti,HT,HTI,11263079,America
10064,09/04/2020,9,4,2020,2,0.0,Haiti,HT,HTI,11263079,America
10065,08/04/2020,8,4,2020,1,0.0,Haiti,HT,HTI,11263079,America
10066,07/04/2020,7,4,2020,3,1.0,Haiti,HT,HTI,11263079,America
10067,06/04/2020,6,4,2020,0,0.0,Haiti,HT,HTI,11263079,America
10068,05/04/2020,5,4,2020,3,0.0,Haiti,HT,HTI,11263079,America
10069,04/04/2020,4,4,2020,0,0.0,Haiti,HT,HTI,11263079,America
10070,03/04/2020,3,4,2020,2,0.0,Haiti,HT,HTI,11263079,America
10071,02/04/2020,2,4,2020,1,0.0,Haiti,HT,HTI,11263079,America
10072,01/04/2020,1,4,2020,0,0.0,Haiti,HT,HTI,11263079,America
10073,31/03/2020,31,3,2020,0,0.0,Haiti,HT,HTI,11263079,America
10074,30/03/2020,30,3,2020,7,0.0,Haiti,HT,HTI,11263079,America
10075,29/03/2020,29,3,2020,0,0.0,Haiti,HT,HTI,11263079,America
10076,28/03/2020,28,3,2020,0,0.0,Haiti,HT,HTI,11263079,America
10077,27/03/2020,27,3,2020,0,0.0,Haiti,HT,HTI,11263079,America
10078,26/03/2020,26,3,2020,1,0.0,Haiti,HT,HTI,11263079,America
10079,25/03/2020,25,3,2020,2,0.0,Haiti,HT,HTI,11263079,America
10080,24/03/2020,24,3,2020,3,0.0,Haiti,HT,HTI,11263079,America
10081,23/03/2020,23,3,2020,0,0.0,Haiti,HT,HTI,11263079,America
10082,22/03/2020,22,3,2020,0,0.0,Haiti,HT,HTI,11263079,America
10083,21/03/2020,21,3,2020,0,0.0,Haiti,HT,HTI,11263079,America
10084,20/03/2020,20,3,2020,2,0.0,Haiti,HT,HTI,11263079,America
10085,20/06/2020,20,6,2020,519,6.0,Honduras,HN,HND,9746115,America
10086,19/06/2020,19,6,2020,440,7.0,Honduras,HN,HND,9746115,America
10087,18/06/2020,18,6,2020,643,6.0,Honduras,HN,HND,9746115,America
10088,17/06/2020,17,6,2020,478,8.0,Honduras,HN,HND,9746115,America
10089,16/06/2020,16,6,2020,320,10.0,Honduras,HN,HND,9746115,America
10090,15/06/2020,15,6,2020,403,2.0,Honduras,HN,HND,9746115,America
10091,14/06/2020,14,6,2020,323,4.0,Honduras,HN,HND,9746115,America
10092,13/06/2020,13,6,2020,463,12.0,Honduras,HN,HND,9746115,America
10093,12/06/2020,12,6,2020,309,4.0,Honduras,HN,HND,9746115,America
10094,11/06/2020,11,6,2020,425,19.0,Honduras,HN,HND,9746115,America
10095,10/06/2020,10,6,2020,485,9.0,Honduras,HN,HND,9746115,America
10096,09/06/2020,9,6,2020,123,4.0,Honduras,HN,HND,9746115,America
10097,08/06/2020,8,6,2020,172,8.0,Honduras,HN,HND,9746115,America
10098,07/06/2020,7,6,2020,184,2.0,Honduras,HN,HND,9746115,America
10099,06/06/2020,6,6,2020,91,5.0,Honduras,HN,HND,9746115,America
10100,05/06/2020,5,6,2020,190,9.0,Honduras,HN,HND,9746115,America
10101,04/06/2020,4,6,2020,163,9.0,Honduras,HN,HND,9746115,America
10102,03/06/2020,3,6,2020,165,8.0,Honduras,HN,HND,9746115,America
10103,02/06/2020,2,6,2020,160,5.0,Honduras,HN,HND,9746115,America
10104,01/06/2020,1,6,2020,108,11.0,Honduras,HN,HND,9746115,America
10105,31/05/2020,31,5,2020,208,2.0,Honduras,HN,HND,9746115,America
10106,30/05/2020,30,5,2020,134,3.0,Honduras,HN,HND,9746115,America
10107,29/05/2020,29,5,2020,112,2.0,Honduras,HN,HND,9746115,America
10108,28/05/2020,28,5,2020,239,6.0,Honduras,HN,HND,9746115,America
10109,27/05/2020,27,5,2020,212,6.0,Honduras,HN,HND,9746115,America
10110,26/05/2020,26,5,2020,239,2.0,Honduras,HN,HND,9746115,America
10111,25/05/2020,25,5,2020,207,6.0,Honduras,HN,HND,9746115,America
10112,24/05/2020,24,5,2020,266,7.0,Honduras,HN,HND,9746115,America
10113,23/05/2020,23,5,2020,273,11.0,Honduras,HN,HND,9746115,America
10114,22/05/2020,22,5,2020,104,5.0,Honduras,HN,HND,9746115,America
10115,21/05/2020,21,5,2020,145,4.0,Honduras,HN,HND,9746115,America
10116,20/05/2020,20,5,2020,157,1.0,Honduras,HN,HND,9746115,America
10117,19/05/2020,19,5,2020,152,4.0,Honduras,HN,HND,9746115,America
10118,18/05/2020,18,5,2020,81,4.0,Honduras,HN,HND,9746115,America
10119,17/05/2020,17,5,2020,105,4.0,Honduras,HN,HND,9746115,America
10120,16/05/2020,16,5,2020,142,1.0,Honduras,HN,HND,9746115,America
10121,15/05/2020,15,5,2020,63,10.0,Honduras,HN,HND,9746115,America
10122,14/05/2020,14,5,2020,175,2.0,Honduras,HN,HND,9746115,America
10123,13/05/2020,13,5,2020,74,5.0,Honduras,HN,HND,9746115,America
10124,12/05/2020,12,5,2020,34,8.0,Honduras,HN,HND,9746115,America
10125,11/05/2020,11,5,2020,142,0.0,Honduras,HN,HND,9746115,America
10126,10/05/2020,10,5,2020,59,1.0,Honduras,HN,HND,9746115,America
10127,09/05/2020,9,5,2020,86,2.0,Honduras,HN,HND,9746115,America
10128,08/05/2020,8,5,2020,224,6.0,Honduras,HN,HND,9746115,America
10129,07/05/2020,7,5,2020,191,6.0,Honduras,HN,HND,9746115,America
10130,06/05/2020,6,5,2020,92,11.0,Honduras,HN,HND,9746115,America
10131,05/05/2020,5,5,2020,123,0.0,Honduras,HN,HND,9746115,America
10132,04/05/2020,4,5,2020,45,6.0,Honduras,HN,HND,9746115,America
10133,03/05/2020,3,5,2020,111,1.0,Honduras,HN,HND,9746115,America
10134,02/05/2020,2,5,2020,95,0.0,Honduras,HN,HND,9746115,America
10135,01/05/2020,1,5,2020,33,4.0,Honduras,HN,HND,9746115,America
10136,30/04/2020,30,4,2020,33,5.0,Honduras,HN,HND,9746115,America
10137,29/04/2020,29,4,2020,45,5.0,Honduras,HN,HND,9746115,America
10138,28/04/2020,28,4,2020,32,0.0,Honduras,HN,HND,9746115,America
10139,27/04/2020,27,4,2020,34,2.0,Honduras,HN,HND,9746115,America
10140,26/04/2020,26,4,2020,36,12.0,Honduras,HN,HND,9746115,America
10141,25/04/2020,25,4,2020,72,0.0,Honduras,HN,HND,9746115,America
10142,24/04/2020,24,4,2020,0,0.0,Honduras,HN,HND,9746115,America
10143,23/04/2020,23,4,2020,9,1.0,Honduras,HN,HND,9746115,America
10144,22/04/2020,22,4,2020,16,0.0,Honduras,HN,HND,9746115,America
10145,21/04/2020,21,4,2020,17,0.0,Honduras,HN,HND,9746115,America
10146,20/04/2020,20,4,2020,5,0.0,Honduras,HN,HND,9746115,America
10147,19/04/2020,19,4,2020,15,0.0,Honduras,HN,HND,9746115,America
10148,18/04/2020,18,4,2020,15,5.0,Honduras,HN,HND,9746115,America
10149,17/04/2020,17,4,2020,16,6.0,Honduras,HN,HND,9746115,America
10150,16/04/2020,16,4,2020,7,4.0,Honduras,HN,HND,9746115,America
10151,15/04/2020,15,4,2020,12,5.0,Honduras,HN,HND,9746115,America
10152,14/04/2020,14,4,2020,10,1.0,Honduras,HN,HND,9746115,America
10153,13/04/2020,13,4,2020,4,0.0,Honduras,HN,HND,9746115,America
10154,12/04/2020,12,4,2020,1,1.0,Honduras,HN,HND,9746115,America
10155,11/04/2020,11,4,2020,10,1.0,Honduras,HN,HND,9746115,America
10156,10/04/2020,10,4,2020,39,0.0,Honduras,HN,HND,9746115,America
10157,09/04/2020,9,4,2020,31,1.0,Honduras,HN,HND,9746115,America
10158,08/04/2020,8,4,2020,7,0.0,Honduras,HN,HND,9746115,America
10159,07/04/2020,7,4,2020,7,0.0,Honduras,HN,HND,9746115,America
10160,06/04/2020,6,4,2020,30,0.0,Honduras,HN,HND,9746115,America
10161,05/04/2020,5,4,2020,4,7.0,Honduras,HN,HND,9746115,America
10162,04/04/2020,4,4,2020,42,0.0,Honduras,HN,HND,9746115,America
10163,03/04/2020,3,4,2020,3,1.0,Honduras,HN,HND,9746115,America
10164,02/04/2020,2,4,2020,47,4.0,Honduras,HN,HND,9746115,America
10165,01/04/2020,1,4,2020,31,3.0,Honduras,HN,HND,9746115,America
10166,31/03/2020,31,3,2020,2,4.0,Honduras,HN,HND,9746115,America
10167,30/03/2020,30,3,2020,29,1.0,Honduras,HN,HND,9746115,America
10168,29/03/2020,29,3,2020,15,1.0,Honduras,HN,HND,9746115,America
10169,28/03/2020,28,3,2020,28,0.0,Honduras,HN,HND,9746115,America
10170,27/03/2020,27,3,2020,15,1.0,Honduras,HN,HND,9746115,America
10171,26/03/2020,26,3,2020,16,0.0,Honduras,HN,HND,9746115,America
10172,25/03/2020,25,3,2020,6,0.0,Honduras,HN,HND,9746115,America
10173,24/03/2020,24,3,2020,3,0.0,Honduras,HN,HND,9746115,America
10174,23/03/2020,23,3,2020,1,0.0,Honduras,HN,HND,9746115,America
10175,22/03/2020,22,3,2020,2,0.0,Honduras,HN,HND,9746115,America
10176,21/03/2020,21,3,2020,0,0.0,Honduras,HN,HND,9746115,America
10177,20/03/2020,20,3,2020,12,0.0,Honduras,HN,HND,9746115,America
10178,19/03/2020,19,3,2020,3,0.0,Honduras,HN,HND,9746115,America
10179,18/03/2020,18,3,2020,1,0.0,Honduras,HN,HND,9746115,America
10180,17/03/2020,17,3,2020,2,0.0,Honduras,HN,HND,9746115,America
10181,16/03/2020,16,3,2020,3,0.0,Honduras,HN,HND,9746115,America
10182,14/03/2020,14,3,2020,1,0.0,Honduras,HN,HND,9746115,America
10183,12/03/2020,12,3,2020,2,0.0,Honduras,HN,HND,9746115,America
10184,20/06/2020,20,6,2020,5,2.0,Hungary,HU,HUN,9664124,Europe
10185,19/06/2020,19,6,2020,2,0.0,Hungary,HU,HUN,9664124,Europe
10186,18/06/2020,18,6,2020,1,1.0,Hungary,HU,HUN,9664124,Europe
10187,17/06/2020,17,6,2020,1,2.0,Hungary,HU,HUN,9664124,Europe
10188,16/06/2020,16,6,2020,1,2.0,Hungary,HU,HUN,9664124,Europe
10189,15/06/2020,15,6,2020,12,4.0,Hungary,HU,HUN,9664124,Europe
10190,14/06/2020,14,6,2020,11,4.0,Hungary,HU,HUN,9664124,Europe
10191,13/06/2020,13,6,2020,14,2.0,Hungary,HU,HUN,9664124,Europe
10192,12/06/2020,12,6,2020,12,2.0,Hungary,HU,HUN,9664124,Europe
10193,11/06/2020,11,6,2020,10,1.0,Hungary,HU,HUN,9664124,Europe
10194,10/06/2020,10,6,2020,3,2.0,Hungary,HU,HUN,9664124,Europe
10195,09/06/2020,9,6,2020,44,6.0,Hungary,HU,HUN,9664124,Europe
10196,08/06/2020,8,6,2020,0,0.0,Hungary,HU,HUN,9664124,Europe
10197,07/06/2020,7,6,2020,0,0.0,Hungary,HU,HUN,9664124,Europe
10198,06/06/2020,6,6,2020,16,3.0,Hungary,HU,HUN,9664124,Europe
10199,05/06/2020,5,6,2020,23,5.0,Hungary,HU,HUN,9664124,Europe
10200,04/06/2020,4,6,2020,0,0.0,Hungary,HU,HUN,9664124,Europe
10201,03/06/2020,3,6,2020,10,2.0,Hungary,HU,HUN,9664124,Europe
10202,02/06/2020,2,6,2020,45,6.0,Hungary,HU,HUN,9664124,Europe
10203,01/06/2020,1,6,2020,9,2.0,Hungary,HU,HUN,9664124,Europe
10204,31/05/2020,31,5,2020,26,7.0,Hungary,HU,HUN,9664124,Europe
10205,30/05/2020,30,5,2020,0,0.0,Hungary,HU,HUN,9664124,Europe
10206,29/05/2020,29,5,2020,25,8.0,Hungary,HU,HUN,9664124,Europe
10207,28/05/2020,28,5,2020,23,4.0,Hungary,HU,HUN,9664124,Europe
10208,27/05/2020,27,5,2020,22,6.0,Hungary,HU,HUN,9664124,Europe
10209,26/05/2020,26,5,2020,15,8.0,Hungary,HU,HUN,9664124,Europe
